,account.username,shopid,mtime,country,rating_normal,rating_bad,rating_good,description,rating_star,item_count,follower_count,response_rate,shop_location
0,giordanovn_officialstore,153101032,1631709310,VN,80,46,2906,"Đây là gian hàng Giordano được phân phối bán lẻ chính thức và duy nhất tại Việt Nam.
Tránh mua nhầm hàng giả, quý khách vui lòng nhắn tin cho Giordano để được tư vấn nhiều hơn.
Ra đời vào 1981, Giordano là thương hiệu thời trang nam nữ nổi tiếng tại hơn 30 quốc gia và có hơn 2,400 cửa hàng trên toàn thế giới: HongKong, Hàn Quốc, Nhật, Úc, Anh, Đài Loan, Singapore, Trung Quốc,...
♥ Hãy bấm theo dõi được trừ trực tiếp 20K cho đơn hàng đầu tiên
♥ Thường xuyên giá sốc đặc biệt & độc quyền tại Shope
",4.835775,626,65434,49,TP. Hồ Chí Minh
0,gkm_fashion_68,404380420,1632213424,VN,5,1,68,"__________GKM FASHION __________
Chuyên thời trang nam nữ cao cấp
Cam Kết Chất Lượng 
* FREESHIP Toàn Quốc
* Bảo Hành Và Đổi Trả Với Tất Cả Trường Hợp Lỗi Do Sản Xuất
HOTLINE:0901189160",4.677966,27,7241,33,TP. Hồ Chí Minh
0,guzado.vn,201774917,1632548048,VN,113,32,13821,"GUZADO - SỨ MỆNH
👉TRỞ THÀNH NHÀ BÁN HÀNG UY TÍN NHẤT
TẬN TÌNH NHẤT - CHẤT LƯỢNG NHẤT - GIÁ NIÊM IẾT CHUẨN - KHÔNG NÂNG KHỐNG TẠO SALE ẢO.
👉MỖI ĐƠN ĐẶT HÀNG LUÔN CÓ NHÂN VIÊN TƯ VẤN GỌI ĐIỆN XÁC NHẬN LẠI SIZE SỐ CHUẨN THEO CHIỀU CAO CÂN NẶNG CỦA QUÝ KHÁCH.
👉HỖ TRỢ ĐỔI TRẢ MIỄN PHÍ NẾU KHÔNG VỪA SIZE, HỖ TRỢ SHIP MỘT CHIỀU NẾU KHÁCH MUỐN ĐỔI DO KHÔNG VỪA Ý...
👉 SÃN SÀNG NHẬN LẠI hàng nếu Quý khách không hài lòng và HOÀN TIỀN
RẤT HÂN HẠNH ĐƯỢC PHỤC VỤ QÚY KHÁCH
- HOTLINE: 0949025665/0969748241",4.939173,92,41008,97,Hà Nội
0,dodahanama,14545590,1632288040,VN,1331,570,17946,"Đồ da Hanama tự hào là nhãn hiệu thời trang đồ da được nhiều người ưa chuộng. Với đôi ngũ thiết kế là những người trẻ, luôn cập nhật gu thời trang mới nhất. kết hợp với những thợ lành nghề được đào tạo bài bản, cùng với đó là những thợ may chuyên nghiệp đã về hưu tại các hãng thời trang lớn. chính vì thế sản phẩm của HANAMA luôn mang tính thời trang và đảm bảo độ bền với chính sách bảo hành đổi mới trong 1 năm sửa chữa miễn phí trong 2 năm tiếp theo.
Liên hệ đại lý - Bán buôn 0977046096 Mr Nam",4.647988,120,16600,29,Hà Nội
0,hanoi.riot,271944904,1632537174,VN,29,6,1843,"Từ 2018 đến nay HANOI RIOT đang dần chuyển mình mạnh mẽ để tiên phong trong những brand thực hiện thiết kế, in ấn và may thành phẩm tại chính Hà Nội. Điều quan trọng nhất với những người sáng lập của RIOT luôn nằm ở tinh thần cốt lõi – Tinh thần những người trẻ có phong cách nổi loạn, khác biệt giữa Thủ Đô.",4.909485,50,17453,98,Hà Nội
0,hara.vn,16649961,1632546938,VN,2667,1036,63203,"HARAS - Thương hiệu Việt Nam toàn quốc về balo - túi xách chính hãng tại Việt Nam.
 - Chất lượng cực chất, giá cực mềm, luôn luôn mang đến những bất ngờ về phong cách mới !
 - Sản phẩm bảo hành 6 tháng chính hãng từ HARAS
 - HOTLINE 24/7: 0901.82.28.38
CAM KẾT CHẤT LƯỢNG TỐT NHẤT ĐẾN TAY BẠN. 
Mã MAALL707 giảm ngay 15% giá trị đơn hàng (tối đa 35K) cho đơn hàng từ 99K trở lên trên App (không bao gồm phí vận chuyển). Mã chỉ sử dụng 1 lần. HSD: 23h59 ngày 7-7-2020. Số lượng có hạn.",4.780193,435,116533,87,TP. Hồ Chí Minh
0,hebozvn,410239035,1632541989,VN,24,11,972,"Heboz_official:
Chuyên sơ mi, quần âu, polo, áo thun, jogger, jeans, quần kaki...
Hàng chính hãng.
#Flashsale 11 khung giờ hằng ngày tại https://shp.ee/ezv7faz 
Anh em đã sẵn sàng săn sale chưa ạ?",4.870183,163,55124,97,TP. Hồ Chí Minh
0,heika.vn,324835975,1632548400,VN,105,38,3138,"HEIKA hướng tới mục tiêu trở thành thương hiệu đồ da hàng đầu Việt Nam, chúng tôi luôn nỗ lực không ngừng để đưa thương hiệu HEIKA  trở nên gần gũi hơn và là thương hiệu cung cấp những sản phẩm đồ da mang chất lượng tốt nhất, thỏa mãn nhu cầu mua sắm của quý khách hàng.",4.832174,68,1924,43,Hà Nội
0,hemstore.vn,239682647,1632543348,VN,1,0,105,"HẺM STORE hệ thống thời trang nam chuyên cung cấp các mặt hàng quần áo xuất khẩu, chất lượng sản phẩm được kiểm tra kỹ lưỡng. Luôn cập nhật những mẫu mới, luôn bắt kịp xu hướng thời trang dành cho nam giới với phong cách đơn giản.
Địa chỉ: 79 Đinh Tiên Hoàng, Đakao, Quận 1
Hotline: 0898.209.209",4.950495,160,1389,65,TP. Hồ Chí Minh
0,highwaymenswear,413372243,1632548290,VN,12,1,662,A contemporary menswear fashion brand with adventurous and decent attitude. We care about our products as much as who we make them for.,4.924107,101,9500,88,Hà Nội
0,hla_vietnam,374903971,1630035232,VN,0,0,38,"HLA Men's Wear là thương hiệu thời trang quốc tế giành cho nam giới yêu thích phong cách đơn giản, trẻ trung. Điểm nổi bật của các sản phẩm HLA là thiết kế hiện đại, lịch lãm cùng với chất lượng tuyệt vời, giúp mang lại cảm giác thoải mái và tự tin hơn cho người mặc.

Hiện nay, thương hiệu thời trang nam HLA đã có mặt tại nhiều quốc gia trên thế giới như Trung Quốc, Malaysia, Singapore, Thái Lan, Nhật Bản và Việt Nam.",4.973684,185,480,49,TP. Hồ Chí Minh
0,hussio,344528584,1631956670,VN,37,7,2540,"HUSSIO 
-  Hussio chuyên về polo , sơ mi và áo thun basic
- Sứ mệnh của shop là mang đến cho khách hàng trải nghiệm tốt nhất về sản phẩm từ mẫu mã chất lượng , giá cả, chất lượng phục vụ
- Hỗ trợ đổi size đổi mẫu nếu mặc không vừa hoặc không vừa ý trong vòng 3 ngày
- Qúy khách nếu gặp vấn đề gì về đơn hàng vui lòng liên hệ shop để được hỗ trợ và nhận được sự hài lòng nhất 
- Địa chỉ cửa hàng : 295 Trường Chinh Tân Bình
- Hotline ( 8h -17h )1900886878
- Rất hân hạnh được phục vụ quý khách!!!",4.931577,30,20840,51,TP. Hồ Chí Minh
0,giayhuyhoang,28700851,1632543558,VN,194,89,5588,"Huy Hoàng chuyên sản xuất, gia công, xuất khẩu đồ da hàng đầu Việt Nam.
Sản phẩm chính hãng: Bóp ví, Dây thắt lưng, Túi xách, Giày dép, Dây đồng hồ…chất liệu: Da bò, Da cá sấu, Da trăn, Da đà điểu, Da cá đuối, Da tổng hợp.
Add: 688/24F Tân Kỳ Tân Quý, Bình Hưng Hòa, Bình Tân
Mua lẻ, Đặt hàng: 0938 515 404 (Zalo) - 0981 960 543
Mua sỉ, Đại lý: 091 654 0404 (Zalo) - 0981 484 599
Website: www.casauhuyhoang.com
Được sản xuất theo dây chuyền công nghệ cao Châu âu, kỹ thuật theo tiêu chuẩn Nhật bản.",4.800871,2019,23350,80,TP. Hồ Chí Minh
0,haidang.fashion,70677296,1632546074,VN,1961,680,39257," Thương hiệu Việt Nam toàn quốc về thời chính hãng tại Việt Nam.
 - Chất lượng cực chất, giá cực mềm, luôn luôn mang đến những bất ngờ về phong cách mới !
 - Sản phẩm bảo hành  chính hãng từ shop
 - HOTLINE 24/7: 0975892949
CAM KẾT CHẤT LƯỢNG TỐT NHẤT ĐẾN TAY BẠN.                 ",4.750162,108,26013,98,TP. Hồ Chí Minh
0,icon_denim,238618977,1632547050,VN,45,11,2009,"ICON DENIM - Menswear - Update liên tục xu hướng 2021

Mẫu mã mới mỗi ngày, giá cả phải chăng
Luôn dẫn đầu xu hướng 
Chất lượng sản phẩm đầu tư 
Chăm sóc khách hàng tốt là ưu tiên hàng đầu

📞Hotline: 02.873.066.060
📩 Email liên hệ: cskh@icondenim.com
",4.895552,188,29646,81,TP. Hồ Chí Minh
0,insidemen.official,264864918,1632462563,VN,3,5,1260,"80% đàn ông Việt chưa dành đủ quan tâm cho quần lót của mình!
Thật vậy, dù là 1 item rất quan trọng, tiếp xúc trực tiếp với vùng da nhạy cảm suốt một thời gian dài và là yêu cầu bắt buộc nếu bạn muốn vận động một cách thoải mái. Thế nhưng, quần lót vẫn chưa được đàn ông Việt coi trọng xứng đáng với vai trò của nó.

",4.951837,126,2205,99,Hà Nội
0,ivymoda,221366989,1632548682,VN,842,406,28888,,4.837881,1707,210356,100,Hà Nội
0,t.m.g_fashion_retail_group,348699385,1631852921,VN,2,0,53,"Với sứ mệnh mang đến cho khách hàng Việt Nam những sản phẩm mang phong cách “American Classics” kết hợp các thiết kế basic trên chất liệu cao cấp cùng màu sắc tinh tế, tất cả tạo nên vẻ nam tính và thời thượng. Sau 18 năm, John Henry đã thành công khi kết nối hàng triệu khách hàng Việt Nam, góp phần nâng tầm đẳng cấp cho các quý ông thành đạt và kiến tạo giá trị thời trang bền vững cho xã hội, cộng đồng.
",4.925926,304,75641,86,Hải Phòng
0,justmen_officialstore,129448137,1632469677,VN,8,3,324,"Just Men - Thương hiệu thời trang dành cho phái mạnh, ưu tiên hàng đầu về chất lượng hàng hóa, đa dạng về phong cách. Tầm nhìn hướng tới một thương hiệu làm hài lòng quý khách.
VỀ JUST MEN
Thành lập vào năm 2013, có mặt trên thị trường hơn 8 năm, Just Men đã luôn khẳng định được thương hiệu và tên tuổi của mình tại Việt Nam với hơn 9 hệ thống cửa hàng trải khắp TP.HCM và 2 tỉnh thành Biên Hòa, Cần Thơ.",4.870871,101,3375,84,TP. Hồ Chí Minh
0,katusco,38855411,1632540914,VN,210,67,6916,"KATUSCO - Official Store

KATUSCO - Một nhãn hàng uy tín trong ngành thời trang nam: áo khoác, áo thun, balo, túi xách. Với phương châm mang lại giá trị thực và niềm tin mua sắm cho khách hàng. Chúng tôi luôn cố gắng nâng cao chất lượng sản phẩm và tối ưu hóa quá trình sản xuất để tạo ra sản phẩm chất lượng với giá cả phù hợp. Chúng tôi tự tin mang đến cho bạn sự hài lòng cao nhất đối với các dòng sản phẩm của KATUSCO.
Hotline: 0964595074
CAM KẾT CHẤT LƯỢNG TỐT NHẤT ĐẾN TAY BẠN.",4.85005,63,10589,99,TP. Hồ Chí Minh
0,khatoco.fashion,108136164,1632388786,VN,2,2,617,"Thời trang công sở Khatoco - thương hiệu thời trang nam phong cách hiện đại, cam kết mang đến cho bạn chuỗi giá trị khác biệt, thân thiện môi trường",4.944444,250,1853,73,Khánh Hòa
0,kojibavn,31522834,1632548255,VN,2774,1163,57228,"Với các loại sản phẩm trong ngành thời trang nam đã được khẳng định về chất lượng cùng dịch vụ chăm sóc khách hàng tận tâm, chuyên nghiệp, bảo hành sản phẩm chính hãng KOJIBA ngày càng được đông đảo quý khách hàng lựa chọn và tin tưởng sử dụng.
Chúng tôi mong muốn đưa sản phẩm tốt nhất đến tay người tiêu dùng với mức giá rẻ nhất
Hotline mua hàng, phản hồi chất lượng sản phẩm: 0915822998
Hotline hợp tác kinh doanh, bán buôn-sỉ: 0915338011",4.739306,123,178631,86,Hà Nội
0,kojiba.official,75196765,1632530167,VN,113,38,3089,"KOJIBA OFFICIAL HÀ NỘI chuyên cung cấp sản phẩm thời trang nam đẳng cấp chất lượng .
với mục tiêu UY TÍN - CHẤT LƯỢNG - THỜI TRANG
đem đến sự hài lòng với quý khách 
mọi thông tin xin liên hệ vào phần chat với shop hoặc liên hệ số 0915338151 để được hỗ trợ 
",4.790556,37,15722,94,TP. Hồ Chí Minh
0,krik.vn,200790122,1632548429,VN,4,0,1312,"🔰Với mục tiêu là thương hiệu hàng đầu dành cho giới trẻ, Krik luôn tập trung vào chất liệu cũng như trải nghiệm của khách hàng để cho ra những sản phẩm tốt nhất.
✅CAM KẾT hàng chính hãng 100%
✅CAM KẾT chất lượng và mẫu mã sản phẩm giống với hình ảnh.
✅Hỗ trợ đổi hàng trong vòng 7 ngày.
📞Mọi thắc mắc về sản phẩm vui lòng liên hệ hotline: 083.828.8888",4.973931,69,32107,95,Hà Nội
0,kwin.online_store,232294115,1632548127,VN,22,4,2205,"KWIN là sản phẩm của ARISTINO và thuộc sở hữu của K&G Việt Nam
Thời trang Kwin theo đuổi tiêu chí ""Back to basic"" - Phong cách giúp đàn ông thoải mái trong ăn mặc mà vẫn có thể mặc đẹp, phong cách.
+ Thiết kế tối giản
+ Chất lượng sản phẩm tốt
+ Mức giá dễ chịu
Shop cam kết mang tới cho khách hàng sản phẩm chính hãng với mức giá tốt nhất. 
Mọi thắc mắc của khách hàng sẽ được phản hồi nhanh chóng. 
LIÊN HỆ:
Website: Kwin.online
Hotline: 0942485665",4.941757,176,3982,99,Hà Nội
0,nguonhangthoitrang,35080757,1632546296,VN,1035,319,39130,"LADOS - XU HƯỚNG THỜI TRANG VIỆT
- FREESHIP EXTRA đơn hàng từ 50k
- Được đổi - trả trong vòng 7 ngày kể từ khi nhận hàng!
- Được bảo hành sản phẩm nếu lỗi từ nhà sản xuất.
- Trực tiếp sản xuất không qua trung gian nên giá tốt nhất thị trường.",4.856937,208,50448,99,TP. Hồ Chí Minh
0,fashion.laroma,230909672,1632548657,VN,64,24,4062,"✔️ Shopee Mall chính thức của Laroma Fashion
✔️ Top 10 sản phẩm chất lượng năm 2020 do Hiệp hội chống hàng giả & Bảo vệ thương hiệu bầu chọn.
✔️ Các khách hàng nổi bật của Laroma: Gia đình Ốc Thanh Vân, DV Thanh Hương, DV Bảo Thanh, DV Anh Vũ, Model Dũng Dino, ca sĩ Mạnh Dũng,...
✔️ Laroma cam kết sản phẩm giống như ảnh/ video. đổi hàng miễn phí trong vòng 10 ngày nếu lỗi hoặc khách hàng không hài lòng vì bất kỳ lý do gì.",4.90831,58,10469,99,Hà Nội
0,latahcm,17384408,1632548166,VN,3048,950,193161,"LATA là một trong những thương hiệu túi xách được ưa chuộng trên thị trường hiện nay. Hướng đến đối tượng khách hàng là những bạn trẻ, LATA chú trọng đến thiết kế mang phong cách hiện đại và trẻ trung.
Cửa hàng LATA
- 690 Cách Mạng Tháng 8, Phường 5, Quận Tân Bình
- 436 Cách Mạng Tháng 8, Phường 11, Quận 3
-  219 Phan Đình Phùng, Phường 15, Quận Phú Nhuận
- 670 Quang Trung, Phường 11, Quận Gò Vấp
- 1032 Âu Cơ, Phường 14, Quận Tân Bình
- 143 Lê Văn Sỹ, Phường 13, Quận Phú Nhuận
Web: Latashop.com",4.912045,521,305768,91,TP. Hồ Chí Minh
0,lavicshop,313159646,1632539967,VN,18,6,524,"🎉🎉🎉Chào mừng bạn đến với LAVIC STORE 
Chúng tôi chuyên các sản phẩm thời trang nam cá tính và năng động 👕áo thun 🧣áo khoác 👔áo sơ mi... cùng các phụ kiện thời trang khác....
✨Shop sẽ luôn cập nhật xu hướng để đem đến cho bạn những sản phẩm hợp thời trang nhất. 
🛬Tất cả sản phẩm sẽ được vận chuyển nhanh nhất để đến tay khách hàng
🔔Hãy nhớ bấm THEO DÕI để nhận được những ưu đãi tốt nhất từ LAVIC shop.
🛒Hy vọng các bạn sẽ có những trải nghiệm vui vẻ khi mua sắm tại LAVIC shop.",4.819302,67,1892,65,TP. Hồ Chí Minh
0,lazashop.vn,2577648,1632523579,VN,2196,955,51460,"LAZA Một thương hiệu #balo #Balô Ba Lô hàng đầu Việt Nam
- Cam kết bán hàng chất lượng đến tay Bạn.
- Sản phẩm bảo hành 12 tháng chính hãng từ LAZA
- Hỗ trợ Khách hàng 24/7: 02877702777
www.lazashop.vn
#balo #balô",4.771337,323,164528,90,TP. Hồ Chí Minh
0,ldv.officiel,396008852,1632537126,VN,11,3,519,"The official Shopee Vietnam account of Lesavril de Vetements.
#lesavrildevetements #ldv",4.881356,71,26076,81,TP. Hồ Chí Minh
0,lebro.com.vn,190764922,1632223756,VN,4,1,194,"⚡ Cảm ơn bạn đã ghé thăm LEBRO Official

LEBRO - Made by heart !
- 185 Nguyễn Gia Thiều, TP Bắc Ninh
- Ngã tư Phố Mới, Quế Võ, Bắc Ninh (Toà nhà OCEAN EDU)
- Số 14 Minh Khai, Từ Sơn, Bắc Ninh
- 185 Hoàng Văn Thụ, TP Bắc Giang
- 160 Lê Lợi, TP Bắc Giang
- 112 Nguyễn Thiện Thuật, Phố Nối, Hưng Yên

Hotline: 0981504990",4.933673,18,6353,52,Hà Nội
0,levis.online,238546084,1632525576,VN,82,72,2220,"Vào năm 1873, Levis Strauss đã tạo ra một bước ngoặt lớn cho thương hiệu LEVI'S khi ông quyết định kết hợp với thợ may Jocob Davis cho ra đời chiếc quần bò blue jeans đầu tiên trên thế giới. Trong gần hai thập kỷ, nhờ sản phẩm này mà tập đoàn Levi Strauss & Co đã gặt hái được nhiều thành công vượt bậc. Từ mẫu quần bảo hộ lao động cho công nhân, chiếc quần jeans xanh trở thành trang phục phổ biến trên thế giới.
Tại Việt Nam, Levi's được phân phối độc quyền bởi công ty bán lẻ thời trang ACFC.",4.745842,1155,27448,67,Hà Nội
0,tamfashion,12182596,1631709550,VN,78,49,2190,"           GIÀY DA LUCACY
Chuyên cung cấp các loại Giày Da nam cao cấp đóng thủ công kiểu dáng phong phú phù hợp với mọi đối tượng Công Sở, sinh viên, dân phượt... Hàng Việt Nam Chất lượng - Siêu Bền - Không lỗi mốt.
♻️ CAM KẾT 1OO% ĐẾN KHÁCH HÀNG. 
✔ CAM KẾT hàng giống như hình 100%, đổi trả hàng hoạc hoàn tiền nếu không giống hình.
✔ BẢO HÀNH sử dụng trong 12 THÁNG.
✔GIAO HÀNG toàn quốc nhận hàng tại nhà, đổi hàng nếu không đúng Size, mẩu. 
✔100% hàng được sản xuất tại Việt Nam",4.789428,146,10953,9,Hà Nội
